column,value,count
adr,187.0,3
adr,105.83,3
adr,120.7,3
adr,71.28,3
adr,158.5,3
adr,82.88,3
adr,138.38,3
adr,78.2,3
adr,123.5,3
adr,143.0,3
adr,97.75,3
adr,57.8,3
adr,60.5,3
adr,73.15,3
adr,30.6,3
adr,130.67,3
adr,17.6,3
adr,229.0,3
adr,67.32,3
adr,91.48,3
adr,85.33,3
adr,158.95,3
adr,254.0,3
adr,46.75,3
adr,101.33,3
adr,247.0,3
adr,222.0,3
adr,60.3,3
adr,89.14,3
adr,93.5,3
adr,97.71,3
adr,78.25,3
adr,84.58,3
adr,72.07,3
adr,150.45,3
adr,98.4,3
adr,123.25,3
adr,44.8,3
adr,127.33,3
adr,246.0,3
adr,43.5,3
adr,183.0,3
adr,67.15,3
adr,118.62,3
adr,1.0,3
adr,262.0,3
adr,228.0,3
adr,224.67,3
adr,52.36,3
adr,189.9,3
adr,159.5,3
adr,74.7,3
adr,134.5,3
adr,198.9,3
adr,76.93,3
adr,70.5,3
adr,91.5,3
adr,95.88,3
adr,57.5,3
adr,48.75,3
adr,71.4,3
adr,76.81,3
adr,214.0,3
adr,77.23,3
adr,119.25,3
adr,90.67,3
adr,59.5,3
adr,138.67,3
adr,93.33,3
adr,89.3,3
adr,190.8,3
adr,133.2,3
adr,55.68,3
adr,186.0,3
adr,147.9,2
adr,77.6,2
adr,66.42,2
adr,56.21,2
adr,85.7,2
adr,92.94,2
adr,269.0,2
adr,78.35,2
adr,77.76,2
adr,94.05,2
adr,104.5,2
adr,123.33,2
adr,93.15,2
adr,87.01,2
adr,70.75,2
adr,137.5,2
adr,226.5,2
adr,79.72,2
adr,100.73,2
adr,123.64,2
adr,259.0,2
adr,107.2,2
adr,131.1,2
adr,58.4,2
adr,169.5,2
adr,48.8,2
adr,135.33,2
adr,86.75,2
adr,237.0,2
adr,76.33,2
adr,151.33,2
adr,146.4,2
adr,280.0,2
adr,253.0,2
adr,73.92,2
adr,149.33,2
adr,81.6,2
adr,112.7,2
adr,155.5,2
adr,90.6,2
adr,32.4,2
adr,80.85,2
adr,132.9,2
adr,254.31,2
adr,49.3,2
adr,37.4,2
adr,71.55,2
adr,68.07,2
adr,89.76,2
adr,175.32,2
adr,172.8,2
adr,177.75,2
adr,70.46,2
adr,48.6,2
adr,113.9,2
adr,41.0,2
adr,81.75,2
adr,91.33,2
adr,83.85,2
adr,96.67,2
adr,231.0,2
adr,86.36,2
adr,82.4,2
adr,154.5,2
adr,80.24,2
adr,91.45,2
adr,73.9,2
adr,157.85,2
adr,145.8,2
adr,65.8,2
adr,256.0,2
adr,57.55,2
adr,285.0,2
adr,120.8,2
adr,224.1,2
adr,143.33,2
adr,77.5,2
adr,81.99,2
adr,184.45,2
adr,111.75,2
adr,273.0,2
adr,75.54,2
adr,114.5,2
adr,305.0,2
adr,45.6,2
adr,90.33,2
adr,115.5,2
adr,105.9,2
adr,56.7,2
adr,134.14,2
adr,182.25,2
adr,194.5,2
adr,242.0,2
adr,26.5,2
adr,72.2,2
adr,38.33,2
adr,107.5,2
adr,144.33,2
adr,85.75,2
adr,91.3,2
adr,128.8,2
adr,57.43,2
adr,203.5,2
adr,69.2,2
adr,104.49,2
adr,53.85,2
adr,113.7,2
adr,141.6,2
adr,86.1,2
adr,59.6,2
adr,157.2,2
adr,193.5,2
adr,77.78,2
adr,64.95,2
adr,160.2,2
adr,130.13,2
adr,28.0,2
adr,122.7,2
adr,99.25,2
adr,46.98,2
adr,61.5,2
adr,75.53,2
adr,59.16,2
adr,46.67,2
adr,65.6,2
adr,53.0,2
adr,146.33,2
adr,62.48,2
adr,114.57,2
adr,295.0,2
adr,115.75,2
adr,201.25,2
adr,118.15,2
adr,231.6,2
adr,54.99,2
adr,64.5,2
adr,117.1,2
adr,45.9,2
adr,33.0,2
adr,101.38,2
adr,95.33,2
adr,99.6,2
adr,32.24,2
adr,91.67,2
adr,231.5,2
adr,151.2,2
adr,137.71,2
adr,121.55,2
adr,299.0,2
adr,184.5,2
adr,155.57,2
adr,44.66,2
adr,64.1,2
adr,64.9,2
adr,82.47,2
adr,155.25,2
adr,145.67,2
adr,83.61,2
adr,67.76,2
adr,103.75,2
adr,40.95,2
adr,176.4,2
adr,40.8,2
adr,210.6,2
adr,186.67,2
adr,82.5,2
adr,70.69,2
adr,220.4,2
adr,22.5,2
adr,109.67,2
adr,154.8,2
adr,88.8,2
adr,70.44,2
adr,108.45,2
adr,88.01,2
adr,111.35,2
adr,164.7,2
adr,61.56,2
adr,69.99,2
adr,106.5,2
adr,86.91,2
adr,79.84,2
adr,106.4,2
adr,61.4,2
adr,205.2,2
adr,104.76,2
adr,153.9,2
adr,83.5,2
adr,54.67,2
adr,120.43,2
adr,131.43,2
adr,68.74,2
adr,215.0,2
adr,162.3,2
adr,96.12,2
adr,72.24,2
adr,153.75,2
adr,77.03,2
adr,275.0,2
adr,152.38,2
adr,77.25,2
adr,249.0,2
adr,97.02,2
adr,64.14,2
adr,97.92,2
adr,148.6,2
adr,290.0,2
adr,76.23,2
adr,83.9,2
adr,69.22,2
adr,122.34,2
adr,146.67,2
adr,95.1,2
adr,132.33,2
adr,109.25,2
adr,182.6,2
adr,100.5,2
adr,252.0,2
adr,133.74,2
adr,58.95,2
adr,141.71,2
adr,85.2,2
adr,47.33,2
adr,213.0,2
adr,123.2,2
adr,74.15,2
adr,220.0,2
adr,102.8,2
adr,271.0,2
adr,100.67,2
adr,113.5,2
adr,72.1,2
adr,124.5,2
adr,66.5,2
adr,116.7,2
adr,78.54,2
adr,115.8,2
adr,85.59,2
adr,69.7,2
adr,121.8,2
adr,122.5,2
adr,87.03,2
adr,29.16,2
adr,79.05,2
adr,117.3,2
adr,112.05,2
adr,60.98,2
adr,99.3,2
adr,75.46,2
adr,82.35,2
adr,283.0,2
adr,105.4,2
adr,214.6,2
adr,91.1,2
adr,54.71,2
adr,163.8,2
adr,63.4,2
adr,159.33,2
adr,122.33,2
adr,112.1,2
adr,106.33,2
adr,75.65,2
adr,125.9,2
adr,86.95,2
adr,169.48,2
adr,127.26,2
adr,158.4,2
adr,63.6,2
adr,69.5,2
adr,89.46,2
adr,63.14,2
adr,102.25,2
adr,101.4,2
adr,131.75,2
adr,58.6,2
adr,249.5,2
adr,102.1,2
adr,187.2,2
adr,103.95,2
adr,41.6,2
adr,173.0,2
adr,144.9,2
adr,258.0,2
adr,230.43,2
adr,106.55,2
adr,92.4,2
adr,191.0,2
adr,146.03,2
adr,139.51,2
adr,80.26,2
adr,81.82,2
adr,62.5,2
adr,123.75,2
adr,77.14,2
adr,65.75,2
adr,139.8,2
adr,75.6,2
adr,179.81,1
adr,150.22,1
adr,209.1,1
adr,119.1,1
adr,74.48,1
adr,66.29,1
adr,145.14,1
adr,99.68,1
adr,97.54,1
adr,46.57,1
adr,116.95,1
adr,66.49,1
adr,74.1,1
adr,64.37,1
adr,137.57,1
adr,102.72,1
adr,52.35,1
adr,59.04,1
adr,128.21,1
adr,99.87,1
adr,131.6,1
adr,237.45,1
adr,112.59,1
adr,182.85,1
adr,39.69,1
adr,51.18,1
adr,140.5,1
adr,102.2,1
adr,120.15,1
adr,82.51,1
adr,37.43,1
adr,145.1,1
adr,110.1,1
adr,175.2,1
adr,58.14,1
adr,83.3,1
adr,100.71,1
adr,68.8,1
adr,177.41,1
adr,138.42,1
adr,160.3,1
adr,36.84,1
adr,84.49,1
adr,206.67,1
adr,218.25,1
adr,72.95,1
adr,86.25,1
adr,81.7,1
adr,67.91,1
adr,159.6,1
adr,75.4,1
adr,126.88,1
adr,37.33,1
adr,69.4,1
adr,61.88,1
adr,145.4,1
adr,62.29,1
adr,93.01,1
adr,88.54,1
adr,138.99,1
adr,191.32,1
adr,119.43,1
adr,121.33,1
adr,49.2,1
adr,181.67,1
adr,102.04,1
adr,289.5,1
adr,204.75,1
adr,137.21,1
adr,54.72,1
adr,65.14,1
adr,164.25,1
adr,40.94,1
adr,93.84,1
adr,84.38,1
adr,114.39,1
adr,31.2,1
adr,109.1,1
adr,147.67,1
adr,49.44,1
adr,96.8,1
adr,39.3,1
adr,204.6,1
adr,147.59,1
adr,107.63,1
adr,132.08,1
adr,24.87,1
adr,116.3,1
adr,141.04,1
adr,160.47,1
adr,51.85,1
adr,153.71,1
adr,45.51,1
adr,104.05,1
adr,246.25,1
adr,162.22,1
adr,44.88,1
adr,80.23,1
adr,42.4,1
adr,148.74,1
adr,76.32,1
adr,79.4,1
adr,122.89,1
adr,85.8,1
adr,153.67,1
adr,90.78,1
adr,76.58,1
adr,34.5,1
adr,127.93,1
adr,303.7,1
adr,25.5,1
adr,59.02,1
adr,97.12,1
adr,100.37,1
adr,55.1,1
adr,75.33,1
adr,2.0,1
adr,75.27,1
adr,150.63,1
adr,159.9,1
adr,132.84,1
adr,169.43,1
adr,86.14,1
adr,10.0,1
adr,81.77,1
adr,87.55,1
adr,140.63,1
adr,74.61,1
adr,190.88,1
adr,26.95,1
adr,74.4,1
adr,200.7,1
adr,108.67,1
adr,129.4,1
adr,131.06,1
adr,119.07,1
adr,75.5,1
adr,73.73,1
adr,121.21,1
adr,337.0,1
adr,96.13,1
adr,50.6,1
adr,81.28,1
adr,67.52,1
adr,174.33,1
adr,65.66,1
adr,65.25,1
adr,47.6,1
adr,227.92,1
adr,89.7,1
adr,117.81,1
adr,161.7,1
adr,116.45,1
adr,103.97,1
adr,120.12,1
adr,53.1,1
adr,85.86,1
adr,115.05,1
adr,72.8,1
adr,226.95,1
adr,232.5,1
adr,59.03,1
adr,135.1,1
adr,72.14,1
adr,140.33,1
adr,70.55,1
adr,108.11,1
adr,274.6,1
adr,168.6,1
adr,302.86,1
adr,82.44,1
adr,150.86,1
adr,156.3,1
adr,238.0,1
adr,223.6,1
adr,157.95,1
adr,164.88,1
adr,97.4,1
adr,35.33,1
adr,43.93,1
adr,105.6,1
adr,289.0,1
adr,63.9,1
adr,81.67,1
adr,55.89,1
adr,50.3,1
adr,107.03,1
adr,102.51,1
adr,168.28,1
adr,124.3,1
adr,104.23,1
adr,48.88,1
adr,134.57,1
adr,105.75,1
adr,69.02,1
adr,177.33,1
adr,1.48,1
adr,93.38,1
adr,143.05,1
adr,69.24,1
adr,69.25,1
adr,165.5,1
adr,159.38,1
adr,61.8,1
adr,55.43,1
adr,143.57,1
adr,167.6,1
adr,57.67,1
adr,172.33,1
adr,147.3,1
adr,89.17,1
adr,162.33,1
adr,40.32,1
adr,174.25,1
adr,150.8,1
adr,138.83,1
adr,58.5,1
adr,65.76,1
adr,86.43,1
adr,59.79,1
adr,73.32,1
adr,165.33,1
adr,63.71,1
adr,168.8,1
adr,105.26,1
adr,63.06,1
adr,197.8,1
adr,42.17,1
adr,31.45,1
adr,210.51,1
adr,74.75,1
adr,123.9,1
adr,277.0,1
adr,145.35,1
adr,112.8,1
adr,55.63,1
adr,51.13,1
adr,62.05,1
adr,95.7,1
adr,85.77,1
adr,205.33,1
adr,184.24,1
adr,303.0,1
adr,167.4,1
adr,32.77,1
adr,119.88,1
adr,55.08,1
adr,44.36,1
adr,169.2,1
adr,142.07,1
adr,274.67,1
adr,253.65,1
adr,186.74,1
adr,49.66,1
adr,146.57,1
adr,90.47,1
adr,138.25,1
adr,325.0,1
adr,137.76,1
adr,128.9,1
adr,102.41,1
adr,266.6,1
adr,164.9,1
adr,94.6,1
adr,61.65,1
adr,46.5,1
adr,87.71,1
adr,42.5,1
adr,111.2,1
adr,284.0,1
adr,107.38,1
adr,120.58,1
adr,202.54,1
adr,159.07,1
adr,99.71,1
adr,47.54,1
adr,118.75,1
adr,86.79,1
adr,74.95,1
adr,70.53,1
adr,228.3,1
adr,79.43,1
adr,88.56,1
adr,294.0,1
adr,183.33,1
adr,157.67,1
adr,86.88,1
adr,158.6,1
adr,125.54,1
adr,98.6,1
adr,78.95,1
adr,170.61,1
adr,163.97,1
adr,175.71,1
adr,33.6,1
adr,142.63,1
adr,133.48,1
adr,187.11,1
adr,132.13,1
adr,124.8,1
adr,71.3,1
adr,49.7,1
adr,71.19,1
adr,94.91,1
adr,116.36,1
adr,270.1,1
adr,95.25,1
adr,103.8,1
adr,159.75,1
adr,149.6,1
adr,146.93,1
adr,198.8,1
adr,319.0,1
adr,120.95,1
adr,87.19,1
adr,239.3,1
adr,87.8,1
adr,82.95,1
adr,266.67,1
adr,124.25,1
adr,76.97,1
adr,197.2,1
adr,99.24,1
adr,74.54,1
adr,168.71,1
adr,47.86,1
adr,113.75,1
adr,118.84,1
adr,174.07,1
adr,60.83,1
adr,154.71,1
adr,203.85,1
adr,292.5,1
adr,135.57,1
adr,131.88,1
adr,43.33,1
adr,93.57,1
adr,72.5,1
adr,85.87,1
adr,146.16,1
adr,187.14,1
adr,56.94,1
adr,73.46,1
adr,105.11,1
adr,95.13,1
adr,165.67,1
adr,215.5,1
adr,255.0,1
adr,56.98,1
adr,103.6,1
adr,56.33,1
adr,110.18,1
adr,139.2,1
adr,121.35,1
adr,64.67,1
adr,73.7,1
adr,131.03,1
adr,279.0,1
adr,46.44,1
adr,110.13,1
adr,188.88,1
adr,225.48,1
adr,142.03,1
adr,152.5,1
adr,121.28,1
adr,99.2,1
adr,119.44,1
adr,83.8,1
adr,157.25,1
adr,99.95,1
adr,48.06,1
adr,160.71,1
adr,206.12,1
adr,71.48,1
adr,151.5,1
adr,247.33,1
adr,152.67,1
adr,165.11,1
adr,94.25,1
adr,52.86,1
adr,136.33,1
adr,137.75,1
adr,179.94,1
adr,75.1,1
adr,165.9,1
adr,206.6,1
adr,340.0,1
adr,68.81,1
adr,109.35,1
adr,96.33,1
adr,97.87,1
adr,91.38,1
adr,69.36,1
adr,219.8,1
adr,130.75,1
adr,62.37,1
adr,128.99,1
adr,122.6,1
adr,46.96,1
adr,75.08,1
adr,194.64,1
adr,116.27,1
adr,90.61,1
adr,88.7,1
adr,97.3,1
adr,91.69,1
adr,217.0,1
adr,54.9,1
adr,171.96,1
adr,72.43,1
adr,123.43,1
adr,66.45,1
adr,204.01,1
adr,185.33,1
adr,143.29,1
adr,184.25,1
adr,80.46,1
adr,42.43,1
adr,65.36,1
adr,102.68,1
adr,91.81,1
adr,73.42,1
adr,152.4,1
adr,134.33,1
adr,69.12,1
adr,121.56,1
adr,151.71,1
adr,359.0,1
adr,53.47,1
adr,73.1,1
adr,119.57,1
adr,56.89,1
adr,105.54,1
adr,196.2,1
adr,50.88,1
adr,113.57,1
adr,115.82,1
adr,122.66,1
adr,156.22,1
adr,56.85,1
adr,183.75,1
adr,48.43,1
adr,94.78,1
adr,300.0,1
adr,113.41,1
adr,163.53,1
adr,162.85,1
adr,182.5,1
adr,79.26,1
adr,93.09,1
adr,150.15,1
adr,89.71,1
adr,110.15,1
adr,212.58,1
adr,173.25,1
adr,51.28,1
adr,92.9,1
adr,111.83,1
adr,185.37,1
adr,215.86,1
adr,276.0,1
adr,113.1,1
adr,194.14,1
adr,10.8,1
adr,142.6,1
adr,151.86,1
adr,43.78,1
adr,81.8,1
adr,84.92,1
adr,51.84,1
adr,69.33,1
adr,105.74,1
adr,146.78,1
adr,154.93,1
adr,217.33,1
adr,55.14,1
adr,154.35,1
adr,80.2,1
adr,236.0,1
adr,127.15,1
adr,163.63,1
adr,101.65,1
adr,235.0,1
adr,76.89,1
adr,100.66,1
adr,206.2,1
adr,113.79,1
adr,123.84,1
adr,57.92,1
adr,42.25,1
adr,129.8,1
adr,50.22,1
adr,223.57,1
adr,118.86,1
adr,109.23,1
adr,247.67,1
adr,225.6,1
adr,107.99,1
adr,185.6,1
adr,119.83,1
adr,76.3,1
adr,150.82,1
adr,120.06,1
adr,41.33,1
adr,140.6,1
adr,207.63,1
adr,239.6,1
adr,105.37,1
adr,114.67,1
adr,92.7,1
adr,84.47,1
adr,94.3,1
adr,57.72,1
adr,315.0,1
adr,155.7,1
adr,78.15,1
adr,189.85,1
adr,145.3,1
adr,52.56,1
adr,293.33,1
adr,107.3,1
adr,199.33,1
adr,127.75,1
adr,146.2,1
adr,95.67,1
adr,136.1,1
adr,72.38,1
adr,300.71,1
adr,112.33,1
adr,72.37,1
adr,78.81,1
adr,180.9,1
adr,98.33,1
adr,223.5,1
adr,51.27,1
adr,181.33,1
adr,115.09,1
adr,232.6,1
adr,170.1,1
adr,50.55,1
adr,102.85,1
adr,85.05,1
adr,46.27,1
adr,106.71,1
adr,147.24,1
adr,119.67,1
adr,174.5,1
adr,59.22,1
adr,98.55,1
adr,77.88,1
adr,118.58,1
adr,72.58,1
adr,202.5,1
adr,121.6,1
adr,93.86,1
adr,81.35,1
adr,161.4,1
adr,109.33,1
adr,150.67,1
adr,179.63,1
adr,114.85,1
adr,130.2,1
adr,50.33,1
adr,134.8,1
adr,53.97,1
adr,136.67,1
adr,126.3,1
adr,177.14,1
adr,244.16,1
adr,71.2,1
adr,135.91,1
adr,108.65,1
adr,153.15,1
adr,101.67,1
adr,155.75,1
adr,115.04,1
adr,106.03,1
adr,122.75,1
adr,219.03,1
adr,50.8,1
adr,191.2,1
adr,105.33,1
adr,207.52,1
adr,73.76,1
adr,161.18,1
adr,123.74,1
adr,120.96,1
adr,159.08,1
adr,195.45,1
adr,181.79,1
adr,66.53,1
adr,218.96,1
adr,148.58,1
adr,212.8,1
adr,54.43,1
adr,100.84,1
adr,85.3,1
adr,56.5,1
adr,198.86,1
adr,205.43,1
adr,87.75,1
adr,26.33,1
adr,174.95,1
adr,118.71,1
adr,278.6,1
adr,137.4,1
adr,123.8,1
adr,117.37,1
adr,75.44,1
adr,121.05,1
adr,110.5,1
adr,71.56,1
adr,124.13,1
adr,165.83,1
adr,52.15,1
adr,177.7,1
adr,270.38,1
adr,35.16,1
adr,75.75,1
adr,212.4,1
adr,56.52,1
adr,184.33,1
adr,163.2,1
adr,128.28,1
adr,161.5,1
adr,53.46,1
adr,203.71,1
adr,55.44,1
adr,103.84,1
adr,65.9,1
adr,77.55,1
adr,73.47,1
adr,48.05,1
adr,186.33,1
adr,218.0,1
adr,128.56,1
adr,133.17,1
adr,93.3,1
adr,56.2,1
adr,90.74,1
adr,54.2,1
adr,138.33,1
adr,46.7,1
adr,70.03,1
adr,120.9,1
adr,126.48,1
adr,21.0,1
adr,67.05,1
adr,196.52,1
adr,68.5,1
adr,25.42,1
adr,253.8,1
adr,124.04,1
adr,166.03,1
adr,39.4,1
adr,264.29,1
adr,80.79,1
adr,71.7,1
adr,35.15,1
adr,62.18,1
adr,86.5,1
adr,113.31,1
adr,202.77,1
adr,239.64,1
adr,153.57,1
adr,117.73,1
adr,54.8,1
adr,29.11,1
adr,160.5,1
adr,108.42,1
adr,109.31,1
adr,78.56,1
adr,122.96,1
adr,52.59,1
adr,61.7,1
adr,62.9,1
adr,289.6,1
adr,23.0,1
adr,78.55,1
adr,65.96,1
adr,84.32,1
adr,188.96,1
adr,101.31,1
adr,34.56,1
adr,316.0,1
adr,80.5,1
adr,67.83,1
adr,73.96,1
adr,195.75,1
adr,233.0,1
adr,54.46,1
adr,53.8,1
adr,65.18,1
adr,84.3,1
adr,71.57,1
adr,142.17,1
adr,70.98,1
adr,203.43,1
adr,72.41,1
adr,101.13,1
adr,62.73,1
adr,74.07,1
adr,87.69,1
adr,36.45,1
adr,87.21,1
adr,58.8,1
adr,41.87,1
adr,81.2,1
adr,76.9,1
adr,84.15,1
adr,102.81,1
adr,123.67,1
adr,198.44,1
adr,101.75,1
adr,100.95,1
adr,176.34,1
adr,94.14,1
adr,122.1,1
adr,75.93,1
adr,63.95,1
adr,127.72,1
adr,93.48,1
adr,92.5,1
adr,118.32,1
adr,168.9,1
adr,74.2,1
adr,164.48,1
adr,132.8,1
adr,92.33,1
adr,161.78,1
adr,136.3,1
adr,68.4,1
adr,208.0,1
adr,97.35,1
adr,73.57,1
adr,71.33,1
adr,144.8,1
adr,180.3,1
adr,189.19,1
adr,73.28,1
adr,108.06,1
adr,110.11,1
adr,211.16,1
adr,141.32,1
adr,28.1,1
adr,181.17,1
adr,36.05,1
adr,103.68,1
adr,146.75,1
adr,70.25,1
adr,137.8,1
adr,63.2,1
adr,185.57,1
adr,54.4,1
adr,66.02,1
adr,144.76,1
adr,194.73,1
adr,67.2,1
adr,98.2,1
adr,162.1,1
adr,110.74,1
adr,116.55,1
adr,125.71,1
adr,177.62,1
adr,51.8,1
adr,102.58,1
adr,126.14,1
adr,20.0,1
adr,122.72,1
adr,50.86,1
adr,194.85,1
adr,85.92,1
adr,104.32,1
adr,174.42,1
adr,23.6,1
adr,122.43,1
adr,104.33,1
adr,162.35,1
adr,47.4,1
adr,101.88,1
adr,78.63,1
adr,220.55,1
adr,208.5,1
adr,75.2,1
adr,187.5,1
adr,106.8,1
adr,100.91,1
adr,60.29,1
adr,232.4,1
adr,113.6,1
adr,114.34,1
adr,167.2,1
adr,61.6,1
adr,284.2,1
adr,149.1,1
adr,82.25,1
adr,173.12,1
adr,43.96,1
adr,166.91,1
adr,106.85,1
adr,83.81,1
adr,209.7,1
adr,62.25,1
adr,141.3,1
adr,177.67,1
adr,106.67,1
adr,146.25,1
adr,39.44,1
adr,63.5,1
adr,69.91,1
adr,99.29,1
adr,44.27,1
adr,90.93,1
adr,186.22,1
adr,41.43,1
adr,378.0,1
adr,197.1,1
adr,62.83,1
adr,48.4,1
adr,126.41,1
adr,43.41,1
adr,65.42,1
adr,123.05,1
adr,131.55,1
adr,176.85,1
adr,90.76,1
adr,66.76,1
adr,98.94,1
adr,83.43,1
adr,90.71,1
adr,75.66,1
adr,81.07,1
adr,31.63,1
adr,269.5,1
adr,57.75,1
adr,172.81,1
adr,178.2,1
adr,186.25,1
adr,70.33,1
adr,298.0,1
adr,56.4,1
adr,111.42,1
adr,75.09,1
adr,195.6,1
adr,92.63,1
adr,111.72,1
adr,318.5,1
adr,124.53,1
adr,276.6,1
adr,151.7,1
adr,68.45,1
adr,103.77,1
adr,147.5,1
adr,59.85,1
adr,118.65,1
adr,83.09,1
adr,203.33,1
adr,130.55,1
adr,214.86,1
adr,39.1,1
adr,53.55,1
adr,147.6,1
adr,165.4,1
adr,68.42,1
adr,282.5,1
adr,232.57,1
adr,109.5,1
adr,57.47,1
adr,55.11,1
adr,85.25,1
adr,144.45,1
adr,101.52,1
adr,107.59,1
adr,273.13,1
adr,91.2,1
adr,115.74,1
adr,89.5,1
adr,168.55,1
adr,142.56,1
adr,64.75,1
adr,256.5,1
adr,206.1,1
adr,80.76,1
adr,128.44,1
adr,118.33,1
adr,72.76,1
adr,95.71,1
adr,118.5,1
adr,93.55,1
adr,152.43,1
adr,126.65,1
adr,113.67,1
adr,95.99,1
adr,372.71,1
adr,157.1,1
adr,246.67,1
adr,77.92,1
adr,55.2,1
adr,89.79,1
adr,86.32,1
adr,82.17,1
adr,55.96,1
adr,140.71,1
adr,132.77,1
adr,95.56,1
adr,133.04,1
adr,101.66,1
adr,100.64,1
adr,175.56,1
adr,108.07,1
adr,150.9,1
adr,52.33,1
adr,86.2,1
adr,83.1,1
adr,70.71,1
adr,105.61,1
adr,128.92,1
adr,31.41,1
adr,166.58,1
adr,146.5,1
adr,71.65,1
adr,177.45,1
adr,175.26,1
adr,157.9,1
adr,63.92,1
adr,53.95,1
adr,70.97,1
adr,98.98,1
adr,190.27,1
adr,87.58,1
adr,191.5,1
adr,103.29,1
adr,144.4,1
adr,185.75,1
adr,141.65,1
adr,72.33,1
adr,41.96,1
adr,301.0,1
adr,37.1,1
adr,52.5,1
adr,141.33,1
adr,135.01,1
adr,90.46,1
adr,164.4,1
adr,251.7,1
adr,79.22,1
adr,103.28,1
adr,197.33,1
adr,63.58,1
adr,88.83,1
adr,110.77,1
adr,58.1,1
adr,137.33,1
adr,69.37,1
adr,100.47,1
adr,85.85,1
adr,51.05,1
adr,152.28,1
adr,96.48,1
adr,131.33,1
adr,111.33,1
adr,136.35,1
adr,176.67,1
adr,143.41,1
adr,142.36,1
adr,91.85,1
adr,45.1,1
adr,120.65,1
adr,227.1,1
adr,109.73,1
adr,91.44,1
adr,189.42,1
adr,73.07,1
adr,83.73,1
adr,154.54,1
adr,181.5,1
adr,81.34,1
adr,68.55,1
adr,114.19,1
adr,100.1,1
adr,185.5,1
adr,88.12,1
adr,58.31,1
adr,35.2,1
adr,87.5,1
adr,253.51,1
adr,222.35,1
adr,265.44,1
adr,101.43,1
adr,84.96,1
adr,46.08,1
adr,266.0,1
adr,156.15,1
adr,76.29,1
adr,134.67,1
adr,19.35,1
adr,115.33,1
adr,77.04,1
adr,121.68,1
adr,139.17,1
adr,74.06,1
adr,100.97,1
adr,110.2,1
adr,65.45,1
adr,248.0,1
adr,334.43,1
adr,114.33,1
adr,117.6,1
adr,47.67,1
adr,52.23,1
adr,152.71,1
adr,151.19,1
adr,59.67,1
adr,143.28,1
adr,182.33,1
adr,128.22,1
adr,133.6,1
adr,82.29,1
adr,169.89,1
adr,260.9,1
adr,57.76,1
adr,136.71,1
adr,201.5,1
adr,131.15,1
adr,115.67,1
adr,71.83,1
adr,74.45,1
adr,95.66,1
adr,158.66,1
adr,110.67,1
adr,142.8,1
adr,201.14,1
adr,72.36,1
adr,201.4,1
adr,87.72,1
adr,84.45,1
adr,38.11,1
adr,74.43,1
adr,80.4,1
adr,129.33,1
adr,140.76,1
adr,332.0,1
adr,110.75,1
adr,121.66,1
adr,81.25,1
adr,101.18,1
adr,65.49,1
adr,64.64,1
adr,123.62,1
adr,150.56,1
adr,87.34,1
adr,57.06,1
adr,73.36,1
adr,179.86,1
adr,40.11,1
adr,110.34,1
adr,151.67,1
adr,128.25,1
adr,253.1,1
adr,149.14,1
adr,129.3,1
adr,85.29,1
adr,153.38,1
adr,197.0,1
adr,69.75,1
adr,71.36,1
adr,55.04,1
adr,113.55,1
adr,139.33,1
adr,132.85,1
adr,83.7,1
adr,84.7,1
adr,64.46,1
adr,63.49,1
adr,338.0,1
adr,111.71,1
adr,70.47,1
adr,138.7,1
adr,126.75,1
adr,161.67,1
adr,81.47,1
adr,65.4,1
adr,91.73,1
adr,145.53,1
adr,131.5,1
adr,212.29,1
adr,119.64,1
adr,201.86,1
adr,112.84,1
adr,180.67,1
adr,76.2,1
adr,55.59,1
adr,67.25,1
adr,93.17,1
adr,94.95,1
adr,144.97,1
adr,106.35,1
adr,89.6,1
adr,108.53,1
adr,79.88,1
adr,127.67,1
adr,240.3,1
adr,134.85,1
adr,104.96,1
adr,37.71,1
adr,66.3,1
adr,59.2,1
adr,147.56,1
adr,163.67,1
adr,113.04,1
adr,87.2,1
adr,47.9,1
adr,64.25,1
adr,146.37,1
adr,168.63,1
adr,365.0,1
adr,116.8,1
adr,46.17,1
adr,56.83,1
adr,267.0,1
adr,49.78,1
adr,153.68,1
adr,83.2,1
adr,61.93,1
adr,157.7,1
adr,284.86,1
adr,84.85,1
adr,102.5,1
adr,95.76,1
adr,54.32,1
adr,161.33,1
adr,217.71,1
adr,179.91,1
adr,50.66,1
adr,61.75,1
adr,79.11,1
adr,68.88,1
adr,82.12,1
adr,121.72,1
adr,159.74,1
adr,51.94,1
adr,80.7,1
adr,53.01,1
adr,237.48,1
adr,81.02,1
adr,41.58,1
adr,183.9,1
adr,89.93,1
adr,112.01,1
adr,171.13,1
adr,62.4,1
adr,167.25,1
adr,167.13,1
adr,133.58,1
adr,115.61,1
adr,130.8,1
adr,164.44,1
adr,74.38,1
adr,59.37,1
adr,65.29,1
adr,201.43,1
adr,123.1,1
adr,58.32,1
adr,114.69,1
adr,188.71,1
adr,217.08,1
adr,118.2,1
adr,158.3,1
adr,131.2,1
adr,97.33,1
adr,212.5,1
adr,296.0,1
adr,223.07,1
adr,84.12,1
adr,101.27,1
adr,143.55,1
adr,83.96,1
adr,51.59,1
adr,95.46,1
adr,235.45,1
adr,113.33,1
adr,27.9,1
adr,74.57,1
