column,value,count
adr,171.2,5
adr,195.75,5
adr,80.19,5
adr,311.0,5
adr,79.17,5
adr,100.48,5
adr,116.85,5
adr,278.0,5
adr,102.9,5
adr,172.67,5
adr,154.1,5
adr,118.08,5
adr,174.5,5
adr,217.67,5
adr,76.22,5
adr,139.68,5
adr,48.33,5
adr,82.39,5
adr,138.02,5
adr,169.33,5
adr,93.09,5
adr,95.13,5
adr,89.78,5
adr,92.8,5
adr,115.67,5
adr,187.25,5
adr,143.6,5
adr,229.5,5
adr,225.5,5
adr,127.6,5
adr,115.63,5
adr,114.39,5
adr,111.92,5
adr,154.93,5
adr,195.5,5
adr,121.88,5
adr,119.52,5
adr,134.8,5
adr,102.56,5
adr,74.84,5
adr,202.33,5
adr,108.2,5
adr,130.55,5
adr,73.71,5
adr,95.04,5
adr,108.99,5
adr,139.67,5
adr,114.67,5
adr,94.99,5
adr,96.39,5
adr,71.91,5
adr,78.33,5
adr,109.38,5
adr,182.5,5
adr,90.45,5
adr,90.23,5
adr,89.59,5
adr,145.53,5
adr,298.0,5
adr,57.28,5
adr,65.2,5
adr,89.67,5
adr,75.76,5
adr,82.28,5
adr,67.6,5
adr,232.5,5
adr,131.1,5
adr,167.25,5
adr,220.4,5
adr,111.83,5
adr,335.0,5
adr,138.9,5
adr,122.1,5
adr,109.23,5
adr,164.4,5
adr,201.5,5
adr,167.7,5
adr,97.65,5
adr,195.3,5
adr,135.1,5
adr,100.44,5
adr,79.3,5
adr,84.3,5
adr,74.38,5
adr,109.75,5
adr,41.57,5
adr,93.57,5
adr,82.95,5
adr,39.95,5
adr,58.91,5
adr,94.2,5
adr,135.45,5
adr,88.76,5
adr,171.33,5
adr,126.5,5
adr,140.27,5
adr,93.25,5
adr,146.95,5
adr,86.82,5
adr,167.95,5
adr,129.96,5
adr,92.86,5
adr,120.33,5
adr,139.8,5
adr,114.63,5
adr,62.05,5
adr,59.71,5
adr,147.33,5
adr,81.85,5
adr,137.9,5
adr,113.55,5
adr,74.1,5
adr,64.68,5
adr,154.35,5
adr,166.05,5
adr,115.4,5
adr,139.6,5
adr,132.05,5
adr,83.93,5
adr,21.0,5
adr,65.91,5
adr,201.25,5
adr,115.25,5
adr,84.47,5
adr,170.36,5
adr,123.9,5
adr,58.05,5
adr,116.4,5
adr,165.33,5
adr,161.6,5
adr,103.28,5
adr,94.78,5
adr,180.63,5
adr,74.93,5
adr,154.33,5
adr,110.11,5
adr,93.67,5
adr,145.6,5
adr,72.4,5
adr,124.33,5
adr,42.69,5
adr,65.96,5
adr,53.97,5
adr,82.85,5
adr,194.5,5
adr,121.67,5
adr,92.63,5
adr,56.98,5
adr,76.3,5
adr,137.4,5
adr,70.07,5
adr,209.5,5
adr,53.4,5
adr,84.95,5
adr,20.0,5
adr,43.33,5
adr,62.86,5
adr,63.95,5
adr,69.49,5
adr,102.15,5
adr,110.15,5
adr,64.33,5
adr,89.46,5
adr,162.45,5
adr,94.37,5
adr,56.94,5
adr,204.75,5
adr,75.75,5
adr,138.67,5
adr,51.09,5
adr,54.67,5
adr,56.57,5
adr,62.64,5
adr,62.75,5
adr,140.25,5
adr,86.28,5
adr,104.2,5
adr,60.4,5
adr,63.49,5
adr,77.69,5
adr,58.94,5
adr,69.52,5
adr,83.03,5
adr,81.43,5
adr,55.6,5
adr,50.03,5
adr,42.28,5
adr,123.67,5
adr,136.1,5
adr,142.1,5
adr,110.33,5
adr,39.3,5
adr,114.29,5
adr,99.63,5
adr,103.67,5
adr,80.25,5
adr,78.31,5
adr,82.9,5
adr,81.7,5
adr,56.95,5
adr,83.58,5
adr,81.3,5
adr,71.84,5
adr,76.2,5
adr,43.41,5
adr,87.8,5
adr,52.7,5
adr,61.33,5
adr,118.25,5
adr,107.33,5
adr,96.13,5
adr,66.98,5
adr,36.86,5
adr,70.66,5
adr,87.4,5
adr,89.17,5
adr,48.7,5
adr,66.71,5
adr,227.1,5
adr,42.81,5
adr,58.24,5
adr,104.67,5
adr,83.33,5
adr,71.5,5
adr,50.05,5
adr,71.56,5
adr,78.81,5
adr,31.2,5
adr,177.33,5
adr,145.35,5
adr,68.75,5
adr,41.33,5
adr,123.8,5
adr,61.68,5
adr,39.5,5
adr,46.2,5
adr,14.0,5
adr,81.09,5
adr,85.29,5
adr,53.67,5
adr,127.58,5
adr,37.33,5
adr,15.0,5
adr,63.92,5
adr,39.1,5
adr,136.85,5
adr,40.85,5
adr,121.43,5
adr,104.25,5
adr,127.4,5
adr,167.85,5
adr,25.11,5
adr,73.4,5
adr,64.95,5
adr,96.56,5
adr,163.67,5
adr,182.25,5
adr,158.67,5
adr,245.33,5
adr,294.0,5
adr,125.2,5
adr,68.6,5
adr,99.67,5
adr,119.35,5
adr,18.0,5
adr,67.24,5
adr,182.75,5
adr,220.5,5
adr,217.5,5
adr,180.67,4
adr,84.67,4
adr,61.93,4
adr,138.25,4
adr,94.71,4
adr,126.2,4
adr,152.2,4
adr,149.45,4
adr,161.4,4
adr,142.88,4
adr,147.2,4
adr,120.8,4
adr,115.05,4
adr,185.25,4
adr,175.2,4
adr,272.0,4
adr,176.25,4
adr,100.86,4
adr,98.32,4
adr,83.12,4
adr,98.87,4
adr,137.1,4
adr,132.8,4
adr,127.25,4
adr,110.1,4
adr,101.8,4
adr,155.57,4
adr,90.64,4
adr,210.75,4
adr,123.1,4
adr,61.88,4
adr,56.67,4
adr,45.33,4
adr,31.88,4
adr,99.6,4
adr,114.04,4
adr,76.33,4
adr,62.25,4
adr,164.67,4
adr,110.67,4
adr,149.81,4
adr,129.67,4
adr,141.55,4
adr,124.7,4
adr,126.4,4
adr,36.4,4
adr,82.69,4
adr,26.5,4
adr,83.55,4
adr,47.12,4
adr,116.62,4
adr,94.1,4
adr,91.9,4
adr,77.1,4
adr,80.7,4
adr,99.75,4
adr,117.33,4
adr,49.59,4
adr,141.68,4
adr,225.2,4
adr,163.63,4
adr,116.25,4
adr,142.6,4
adr,213.6,4
adr,46.66,4
adr,87.6,4
adr,36.1,4
adr,80.47,4
adr,152.38,4
adr,174.8,4
adr,92.82,4
adr,113.62,4
adr,135.4,4
adr,53.33,4
adr,96.17,4
adr,52.27,4
adr,73.08,4
adr,38.04,4
adr,75.08,4
adr,68.57,4
adr,84.69,4
adr,85.25,4
adr,68.7,4
adr,37.43,4
adr,34.65,4
adr,90.98,4
adr,103.87,4
adr,19.15,4
adr,37.56,4
adr,88.67,4
adr,148.67,4
adr,75.24,4
adr,128.44,4
adr,35.15,4
adr,68.55,4
adr,182.4,4
adr,77.88,4
adr,106.72,4
adr,154.98,4
adr,92.43,4
adr,145.87,4
adr,169.48,4
adr,59.18,4
adr,49.6,4
adr,79.11,4
adr,98.2,4
adr,36.12,4
adr,48.2,4
adr,80.6,4
adr,59.07,4
adr,67.2,4
adr,80.94,4
adr,106.13,4
adr,25.92,4
adr,75.86,4
adr,46.63,4
adr,74.69,4
adr,91.68,4
adr,59.16,4
adr,77.29,4
adr,28.5,4
adr,52.25,4
adr,55.33,4
adr,36.2,4
adr,68.43,4
adr,43.3,4
adr,55.24,4
adr,84.65,4
adr,75.23,4
adr,85.03,4
adr,71.23,4
adr,95.71,4
adr,52.67,4
adr,70.84,4
adr,110.43,4
adr,90.86,4
adr,73.43,4
adr,71.3,4
adr,66.02,4
adr,148.1,4
adr,84.55,4
adr,68.64,4
adr,98.18,4
adr,76.97,4
adr,101.27,4
adr,79.33,4
adr,55.2,4
adr,128.33,4
adr,88.6,4
adr,3.0,4
adr,249.5,4
adr,112.6,4
adr,49.9,4
adr,91.25,4
adr,77.93,4
adr,47.33,4
adr,36.13,4
adr,110.77,4
adr,78.41,4
adr,72.12,4
adr,56.83,4
adr,43.65,4
adr,76.95,4
adr,99.18,4
adr,59.85,4
adr,57.43,4
adr,81.45,4
adr,38.07,4
adr,59.29,4
adr,94.33,4
adr,81.86,4
adr,63.06,4
adr,35.12,4
adr,158.6,4
adr,82.29,4
adr,56.21,4
adr,51.76,4
adr,120.67,4
adr,228.5,4
adr,48.18,4
adr,184.8,4
adr,82.2,4
adr,122.43,4
adr,186.6,4
adr,93.2,4
adr,165.67,4
adr,102.7,4
adr,154.7,4
adr,104.73,4
adr,74.18,4
adr,91.75,4
adr,67.4,4
adr,77.71,4
adr,329.0,4
adr,91.36,4
adr,83.13,4
adr,51.22,4
adr,142.65,4
adr,104.98,4
adr,126.75,4
adr,93.86,4
adr,134.33,4
adr,73.74,4
adr,108.65,4
adr,112.03,4
adr,118.65,4
adr,117.29,4
adr,106.03,4
adr,194.85,4
adr,127.75,4
adr,97.67,4
adr,229.6,4
adr,119.17,4
adr,105.84,4
adr,91.13,4
adr,77.89,4
adr,110.16,4
adr,114.48,4
adr,93.9,4
adr,120.35,4
adr,179.63,4
adr,212.4,4
adr,122.85,4
adr,65.36,4
adr,76.75,4
adr,82.33,4
adr,62.28,4
adr,71.8,4
adr,30.8,4
adr,56.47,4
adr,97.6,4
adr,53.25,4
adr,100.71,4
adr,200.1,4
adr,106.38,4
adr,127.26,4
adr,162.35,4
adr,151.25,4
adr,115.32,4
adr,90.65,4
adr,209.7,4
adr,130.78,4
adr,116.55,4
adr,37.44,4
adr,168.25,4
adr,208.2,4
adr,123.68,4
adr,124.4,4
adr,70.98,4
adr,120.28,4
adr,92.88,4
adr,108.16,4
adr,215.6,4
adr,98.64,4
adr,68.25,4
adr,64.75,4
adr,19.0,4
adr,112.4,4
adr,64.22,4
adr,101.31,4
adr,325.0,4
adr,101.87,4
adr,121.4,4
adr,90.68,4
adr,47.14,4
adr,128.2,4
adr,121.35,4
adr,86.95,4
adr,125.9,4
adr,132.88,4
adr,197.7,4
adr,219.33,4
adr,130.2,4
adr,120.69,4
adr,115.85,4
adr,166.6,4
adr,97.7,4
adr,112.32,4
adr,122.86,4
adr,127.62,4
adr,226.95,4
adr,76.85,4
adr,161.29,4
adr,144.45,4
adr,130.4,4
adr,109.4,4
adr,79.4,4
adr,202.67,4
adr,23.0,4
adr,82.67,4
adr,56.89,4
adr,68.42,4
adr,74.76,4
adr,80.09,4
adr,113.57,4
adr,137.2,4
adr,84.96,4
adr,165.9,4
adr,79.74,4
adr,73.75,4
adr,186.25,4
adr,152.78,4
adr,146.92,4
adr,209.4,4
adr,108.4,4
adr,112.25,4
adr,159.8,4
adr,106.88,4
adr,105.64,4
adr,170.63,4
adr,199.4,4
adr,225.67,4
adr,226.5,4
adr,76.76,4
adr,68.04,4
adr,77.18,4
adr,101.38,4
adr,70.45,4
adr,57.92,4
adr,59.9,4
adr,205.67,4
adr,187.33,4
adr,184.33,4
adr,123.62,4
adr,121.25,4
adr,148.28,4
adr,199.8,4
adr,147.3,4
adr,123.84,4
adr,213.3,4
adr,146.96,4
adr,104.64,4
adr,58.45,4
adr,122.45,4
adr,78.57,4
adr,79.67,4
adr,140.94,4
adr,125.46,4
adr,319.0,4
adr,216.67,4
adr,201.43,4
adr,133.98,4
adr,100.63,4
adr,99.48,4
adr,78.63,4
adr,80.39,4
adr,214.2,4
adr,162.4,4
adr,318.0,4
adr,133.4,4
adr,95.69,4
adr,99.85,4
adr,146.8,4
adr,56.72,4
adr,81.8,4
adr,97.63,4
adr,101.43,4
adr,70.86,4
adr,185.75,4
adr,154.67,4
adr,96.99,4
adr,145.4,4
adr,149.2,4
adr,67.91,4
adr,194.8,4
adr,183.08,4
adr,118.06,4
adr,112.87,4
adr,93.65,4
adr,138.8,4
adr,119.16,4
adr,133.1,4
adr,181.2,4
adr,109.44,4
adr,137.8,4
adr,162.14,4
adr,89.54,4
adr,97.58,4
adr,101.72,4
adr,139.51,4
adr,106.59,4
adr,109.67,4
adr,66.13,4
adr,70.88,4
adr,106.71,4
adr,65.11,4
adr,97.41,4
adr,118.86,4
adr,125.6,4
adr,144.14,4
adr,95.25,4
adr,135.3,4
adr,199.2,4
adr,104.6,4
adr,155.8,4
adr,108.54,4
adr,208.05,4
adr,94.6,4
adr,115.75,4
adr,95.94,4
adr,78.23,4
adr,100.29,4
adr,146.75,4
adr,59.31,4
adr,209.71,4
adr,74.06,4
adr,134.78,4
adr,87.27,4
adr,129.65,4
adr,152.43,4
adr,119.44,4
adr,97.35,4
adr,185.33,4
adr,176.33,4
adr,237.6,4
adr,57.51,4
adr,151.8,4
adr,153.23,4
adr,296.0,4
adr,262.5,4
adr,86.72,4
adr,125.38,4
adr,86.35,4
adr,102.58,4
adr,107.6,4
adr,103.1,4
adr,193.67,4
adr,317.0,4
adr,155.6,4
adr,104.1,4
adr,132.86,4
adr,63.86,4
adr,203.67,4
adr,156.9,4
adr,164.57,4
adr,100.08,4
adr,86.85,4
adr,148.2,4
adr,123.97,4
adr,153.6,4
adr,171.71,4
adr,205.5,4
adr,137.83,4
adr,307.0,4
adr,92.33,4
adr,159.38,4
adr,74.67,4
adr,66.18,4
adr,85.86,4
adr,107.41,4
adr,66.49,4
adr,117.28,4
adr,125.57,4
adr,124.46,4
adr,94.32,4
adr,121.68,4
adr,185.5,4
adr,178.75,4
adr,169.6,4
adr,123.43,4
adr,111.06,3
adr,82.3,3
adr,250.96,3
adr,123.05,3
adr,91.31,3
adr,133.38,3
adr,95.29,3
adr,97.29,3
adr,93.48,3
adr,136.33,3
adr,110.3,3
adr,63.17,3
adr,60.63,3
adr,86.49,3
adr,83.1,3
adr,122.48,3
adr,125.66,3
adr,150.67,3
adr,112.22,3
adr,106.56,3
adr,115.74,3
adr,131.25,3
adr,108.1,3
adr,59.84,3
adr,92.2,3
adr,64.56,3
adr,193.68,3
adr,146.03,3
adr,85.87,3
adr,108.68,3
adr,144.38,3
adr,90.55,3
adr,126.88,3
adr,105.47,3
adr,91.12,3
adr,153.62,3
adr,109.29,3
adr,130.1,3
adr,106.84,3
adr,121.63,3
adr,106.89,3
adr,134.43,3
adr,110.6,3
adr,205.38,3
adr,105.55,3
adr,182.95,3
adr,93.16,3
adr,184.95,3
adr,103.32,3
adr,303.0,3
adr,118.62,3
adr,81.26,3
adr,63.42,3
adr,131.47,3
adr,131.8,3
adr,122.65,3
adr,82.66,3
adr,183.9,3
adr,173.95,3
adr,79.69,3
adr,90.53,3
adr,109.28,3
adr,96.12,3
adr,73.07,3
adr,117.87,3
adr,293.0,3
adr,196.25,3
adr,188.42,3
adr,145.85,3
adr,90.84,3
adr,68.69,3
adr,83.09,3
adr,173.8,3
adr,135.8,3
adr,144.2,3
adr,124.3,3
adr,85.47,3
adr,74.54,3
adr,109.9,3
adr,150.2,3
adr,92.08,3
adr,194.4,3
adr,150.92,3
adr,102.38,3
adr,109.81,3
adr,77.62,3
adr,108.29,3
adr,115.09,3
adr,109.87,3
adr,133.75,3
adr,150.33,3
adr,173.35,3
adr,128.6,3
adr,121.13,3
adr,100.47,3
adr,161.7,3
adr,89.24,3
adr,98.02,3
adr,338.0,3
adr,205.33,3
adr,119.67,3
adr,86.93,3
adr,133.17,3
adr,89.93,3
adr,70.04,3
adr,117.71,3
adr,66.57,3
adr,96.75,3
adr,81.95,3
adr,65.58,3
adr,69.84,3
adr,53.38,3
adr,160.03,3
adr,72.22,3
adr,183.2,3
adr,154.29,3
adr,102.88,3
adr,71.64,3
adr,89.28,3
adr,94.3,3
adr,121.98,3
adr,73.88,3
adr,119.75,3
adr,161.25,3
adr,140.75,3
adr,138.57,3
adr,225.48,3
adr,282.5,3
adr,127.47,3
adr,165.38,3
adr,172.2,3
adr,290.67,3
adr,114.25,3
adr,95.02,3
adr,119.83,3
adr,174.33,3
adr,106.6,3
adr,222.3,3
adr,149.79,3
adr,93.64,3
adr,102.72,3
adr,114.85,3
adr,157.33,3
adr,168.55,3
adr,219.5,3
adr,173.33,3
adr,79.66,3
adr,119.57,3
adr,167.76,3
adr,228.21,3
adr,175.05,3
adr,132.25,3
adr,167.1,3
adr,127.82,3
adr,193.13,3
adr,209.6,3
adr,191.57,3
adr,99.03,3
adr,101.51,3
adr,138.15,3
adr,169.65,3
adr,71.76,3
adr,143.43,3
adr,109.58,3
adr,85.24,3
adr,88.39,3
adr,113.39,3
adr,277.5,3
adr,143.38,3
adr,164.05,3
adr,148.58,3
adr,82.11,3
adr,239.3,3
adr,110.78,3
adr,80.26,3
adr,196.35,3
adr,156.61,3
adr,110.84,3
adr,170.6,3
adr,266.3,3
adr,237.5,3
adr,67.26,3
adr,152.55,3
adr,98.39,3
adr,100.38,3
adr,171.3,3
adr,157.08,3
adr,99.68,3
adr,186.22,3
adr,114.14,3
adr,168.8,3
adr,242.5,3
adr,122.76,3
adr,134.86,3
adr,229.33,3
adr,107.64,3
adr,92.48,3
adr,78.48,3
adr,73.96,3
adr,102.06,3
adr,145.75,3
adr,243.9,3
adr,127.38,3
adr,132.77,3
adr,139.14,3
adr,181.79,3
adr,98.82,3
adr,110.97,3
adr,118.7,3
adr,160.43,3
adr,162.29,3
adr,115.37,3
adr,165.15,3
adr,223.75,3
adr,328.0,3
adr,188.6,3
adr,111.59,3
adr,174.3,3
adr,150.83,3
adr,94.59,3
adr,180.2,3
adr,129.73,3
adr,103.69,3
adr,113.56,3
adr,214.76,3
adr,225.6,3
adr,193.1,3
adr,204.3,3
adr,97.56,3
adr,122.04,3
adr,83.92,3
adr,58.14,3
adr,132.48,3
adr,108.95,3
adr,183.3,3
adr,158.38,3
adr,130.6,3
adr,109.83,3
adr,75.53,3
adr,150.71,3
adr,123.11,3
adr,124.6,3
adr,330.0,3
adr,119.28,3
adr,95.81,3
adr,111.9,3
adr,164.33,3
adr,98.41,3
adr,166.14,3
adr,109.49,3
adr,126.29,3
adr,134.67,3
adr,101.03,3
adr,120.71,3
adr,126.36,3
adr,99.96,3
adr,115.84,3
adr,157.14,3
adr,101.53,3
adr,232.33,3
adr,164.44,3
adr,93.29,3
adr,178.56,3
adr,248.33,3
adr,120.43,3
adr,105.28,3
adr,79.72,3
adr,185.85,3
adr,131.14,3
adr,122.75,3
adr,96.48,3
adr,143.23,3
adr,77.2,3
adr,160.8,3
adr,77.75,3
adr,150.25,3
adr,77.04,3
adr,308.0,3
adr,224.33,3
adr,208.8,3
adr,289.8,3
adr,107.17,3
adr,66.24,3
adr,127.83,3
adr,96.14,3
adr,148.95,3
adr,122.83,3
adr,180.3,3
adr,125.71,3
adr,190.88,3
adr,74.53,3
adr,115.03,3
adr,124.53,3
adr,109.71,3
adr,90.43,3
adr,80.63,3
adr,87.33,3
adr,75.1,3
adr,111.4,3
adr,65.67,3
adr,82.79,3
adr,200.75,3
adr,100.93,3
adr,58.93,3
adr,55.64,3
adr,257.6,3
adr,192.8,3
adr,112.58,3
adr,59.37,3
adr,75.43,3
adr,89.06,3
adr,72.14,3
adr,55.09,3
adr,148.13,3
adr,38.25,3
adr,83.67,3
adr,75.99,3
adr,113.85,3
adr,78.1,3
adr,88.12,3
adr,87.31,3
adr,59.03,3
adr,13.0,3
adr,251.43,3
adr,35.34,3
adr,85.68,3
adr,116.73,3
adr,51.28,3
adr,54.09,3
adr,78.26,3
adr,58.57,3
adr,86.8,3
adr,86.58,3
adr,74.95,3
adr,61.25,3
adr,67.25,3
adr,48.51,3
adr,98.3,3
adr,78.75,3
adr,93.94,3
adr,91.35,3
adr,81.55,3
adr,61.16,3
adr,83.05,3
adr,63.47,3
adr,54.72,3
adr,69.22,3
adr,57.98,3
adr,68.23,3
adr,77.55,3
adr,76.69,3
adr,68.86,3
adr,73.67,3
adr,199.33,3
adr,194.29,3
adr,79.6,3
adr,87.7,3
adr,54.02,3
adr,63.33,3
adr,77.92,3
adr,56.52,3
adr,105.12,3
adr,68.65,3
adr,72.36,3
adr,57.83,3
adr,66.43,3
adr,69.76,3
adr,108.72,3
adr,130.22,3
adr,69.11,3
adr,126.48,3
adr,65.55,3
adr,129.3,3
adr,63.76,3
adr,78.03,3
adr,95.98,3
adr,132.13,3
adr,79.64,3
adr,134.83,3
adr,24.8,3
adr,85.17,3
adr,35.2,3
adr,93.56,3
adr,92.31,3
adr,48.9,3
adr,185.6,3
adr,102.86,3
adr,198.3,3
adr,108.15,3
adr,260.5,3
adr,217.1,3
adr,316.0,3
adr,174.4,3
adr,133.07,3
adr,235.95,3
adr,160.08,3
adr,324.0,3
adr,155.75,3
adr,102.73,3
adr,153.38,3
adr,153.68,3
adr,87.48,3
adr,83.25,3
adr,72.86,3
adr,203.4,3
adr,150.48,3
adr,189.43,3
adr,203.6,3
adr,237.71,3
adr,204.16,3
adr,172.15,3
adr,90.51,3
adr,84.01,3
adr,79.54,3
adr,223.33,3
adr,106.24,3
adr,116.64,3
adr,118.35,3
adr,126.86,3
adr,88.98,3
adr,211.2,3
adr,47.54,3
adr,165.1,3
adr,129.72,3
adr,166.33,3
adr,160.67,3
adr,112.95,3
adr,151.67,3
adr,37.67,3
adr,82.17,3
adr,102.2,3
adr,138.13,3
adr,65.57,3
adr,92.29,3
adr,7.0,3
adr,49.67,3
adr,137.71,3
adr,153.57,3
adr,147.86,3
adr,141.14,3
adr,141.71,3
adr,117.12,3
adr,90.07,3
adr,99.51,3
adr,72.63,3
adr,80.46,3
adr,197.6,3
adr,104.17,3
adr,180.33,3
adr,108.56,3
adr,128.35,3
adr,49.71,3
adr,146.57,3
adr,121.7,3
adr,126.1,3
adr,137.6,3
adr,106.92,3
adr,107.8,3
adr,137.21,3
adr,86.29,3
adr,156.8,3
adr,120.4,3
adr,94.97,3
adr,140.98,3
adr,79.88,3
adr,204.33,3
adr,160.98,3
adr,84.12,3
adr,114.69,3
adr,58.23,3
adr,97.25,3
adr,92.95,3
adr,65.52,3
adr,72.95,3
adr,75.4,3
adr,103.35,3
adr,276.6,3
adr,32.3,3
adr,114.43,3
adr,23.7,3
adr,55.59,3
adr,107.99,3
adr,57.9,3
adr,90.17,3
adr,50.86,3
adr,92.85,3
adr,125.43,3
adr,153.1,3
adr,133.95,3
adr,49.16,3
adr,75.09,3
adr,51.37,3
adr,38.88,3
adr,69.67,3
adr,98.88,3
adr,65.9,3
adr,117.75,3
adr,72.16,3
adr,92.58,3
adr,71.46,3
adr,28.8,3
adr,40.14,3
adr,63.3,3
adr,57.33,3
adr,187.11,3
adr,118.17,3
adr,81.71,3
adr,23.93,3
adr,37.54,3
adr,61.75,3
adr,40.68,3
adr,106.74,3
adr,82.25,3
adr,62.91,3
adr,37.83,3
adr,190.4,3
adr,189.75,3
adr,89.9,3
adr,70.3,3
adr,40.11,3
adr,61.67,3
adr,83.4,3
adr,64.28,3
adr,64.08,3
adr,51.25,3
adr,66.72,3
adr,51.69,3
adr,60.2,3
adr,44.67,3
adr,33.11,3
adr,112.36,3
adr,156.4,3
adr,191.1,3
adr,119.9,3
adr,96.2,3
adr,80.16,3
adr,80.14,3
adr,49.1,3
adr,65.84,3
adr,71.83,3
adr,171.94,3
adr,42.19,3
adr,28.64,3
adr,69.64,3
adr,67.75,3
adr,48.06,3
adr,142.3,3
adr,180.8,3
adr,63.46,3
adr,77.44,3
adr,115.55,3
adr,48.98,3
adr,114.07,3
adr,41.11,3
adr,86.6,3
adr,64.83,3
adr,55.83,3
adr,73.3,3
adr,51.6,3
adr,46.18,3
adr,40.4,3
adr,136.35,3
adr,67.95,3
adr,34.02,3
adr,131.13,3
adr,56.6,3
adr,26.99,3
adr,55.89,3
adr,43.76,3
adr,83.71,3
adr,63.1,3
adr,60.48,3
adr,54.8,3
adr,70.56,3
adr,55.71,3
adr,32.8,3
adr,58.65,3
adr,65.14,3
adr,140.9,3
adr,59.04,3
adr,43.78,3
adr,87.46,3
adr,69.12,3
adr,82.83,3
adr,79.26,3
adr,42.65,3
adr,113.75,3
adr,115.33,3
adr,59.3,3
adr,76.86,3
adr,116.11,3
adr,4.5,3
adr,117.25,3
adr,66.34,3
adr,116.43,3
adr,95.95,3
adr,105.8,3
adr,60.6,3
adr,121.28,3
adr,125.83,3
adr,77.84,3
adr,107.3,3
adr,82.19,3
adr,159.67,3
adr,185.67,3
adr,139.7,3
adr,75.34,3
adr,120.3,3
adr,53.12,3
adr,191.6,3
adr,119.97,3
adr,199.29,3
adr,96.43,3
adr,214.67,3
adr,102.35,3
adr,152.3,3
adr,212.67,3
adr,128.9,3
adr,176.1,3
adr,207.67,3
adr,126.64,3
adr,214.5,3
adr,108.17,3
adr,160.6,3
adr,195.67,3
adr,234.29,3
adr,143.57,3
adr,145.88,3
adr,165.5,3
adr,209.8,3
adr,134.55,3
adr,171.6,3
adr,216.33,3
adr,138.7,3
adr,139.99,3
adr,206.33,3
adr,130.75,3
adr,268.5,3
adr,132.96,3
adr,242.33,3
adr,195.58,3
adr,352.0,3
adr,50.22,3
adr,113.3,3
adr,107.63,3
adr,215.1,3
adr,160.71,3
adr,202.51,3
adr,114.41,3
adr,123.64,3
adr,141.56,3
adr,142.64,3
adr,136.29,3
adr,154.3,3
adr,212.14,3
adr,112.57,3
adr,189.6,3
adr,188.33,3
adr,91.96,3
adr,137.65,3
adr,180.25,3
adr,158.2,3
adr,135.64,3
adr,165.8,3
adr,162.86,3
adr,201.33,3
adr,91.4,3
adr,155.1,3
adr,208.5,3
adr,82.71,3
adr,196.33,3
adr,176.43,3
adr,177.62,3
adr,266.5,3
adr,133.67,3
adr,83.06,3
adr,25.64,3
adr,52.33,3
adr,109.03,3
adr,133.29,3
adr,131.72,3
adr,60.82,3
adr,159.07,3
adr,96.94,3
adr,89.91,3
adr,140.14,3
adr,140.76,3
adr,87.12,3
adr,70.26,3
adr,129.58,3
adr,46.96,3
adr,90.38,3
adr,93.4,3
adr,123.12,3
adr,182.2,3
adr,183.86,3
adr,93.06,3
adr,222.5,3
adr,195.6,3
adr,188.4,3
adr,74.9,3
adr,104.14,3
adr,84.39,3
adr,90.08,3
adr,210.86,3
adr,291.0,3
adr,277.67,3
adr,197.67,3
adr,161.8,3
adr,73.28,3
adr,201.86,3
adr,94.14,3
adr,106.7,3
adr,54.06,3
adr,217.33,3
adr,43.16,3
adr,50.06,3
adr,38.83,3
adr,120.1,3
adr,69.4,3
adr,62.73,3
adr,39.9,3
adr,116.6,3
adr,99.22,3
adr,239.1,3
adr,57.96,3
adr,91.55,3
adr,206.5,3
adr,200.67,3
adr,149.18,3
adr,55.3,3
adr,42.83,3
adr,190.67,3
adr,69.92,3
adr,86.67,3
adr,54.6,3
adr,78.66,3
adr,57.4,3
adr,78.88,3
adr,75.89,3
adr,62.38,3
adr,101.67,3
adr,246.67,3
adr,191.5,3
adr,48.05,3
adr,90.8,3
adr,154.4,3
adr,99.17,3
adr,76.4,3
adr,34.73,3
adr,42.11,3
adr,69.01,3
adr,51.71,3
adr,72.6,3
adr,103.57,3
adr,40.81,3
adr,38.33,3
adr,52.23,3
adr,88.75,3
adr,49.43,3
adr,41.89,3
adr,60.25,3
adr,70.85,3
adr,69.2,3
adr,71.18,3
adr,72.93,3
adr,104.33,3
adr,64.98,3
adr,71.9,3
adr,72.43,3
adr,72.41,3
adr,107.05,3
adr,155.67,3
adr,65.16,3
adr,111.14,3
adr,156.25,3
adr,92.75,3
adr,42.75,3
adr,57.2,3
adr,51.2,3
adr,92.14,3
adr,110.36,3
adr,92.89,3
adr,86.33,3
adr,62.67,3
adr,47.2,3
adr,24.0,3
adr,91.3,3
adr,59.66,3
adr,46.51,3
adr,37.2,3
adr,74.04,3
adr,108.26,3
adr,119.71,3
adr,127.14,3
adr,163.75,3
adr,42.6,3
adr,41.85,3
adr,141.7,3
adr,77.57,3
adr,76.84,3
adr,74.82,3
adr,116.71,3
adr,90.63,3
adr,69.02,3
adr,65.43,3
adr,146.93,3
adr,132.53,3
adr,107.42,3
adr,141.78,2
adr,104.7,2
adr,225.43,2
adr,57.55,2
adr,48.95,2
adr,84.4,2
adr,122.9,2
adr,98.85,2
adr,126.63,2
adr,99.13,2
adr,175.32,2
adr,164.75,2
adr,113.98,2
adr,120.78,2
adr,84.92,2
adr,264.44,2
